C	Infinte Armor Piercing	7E1B0799
C	Infinite Flare	7E1B0F99
C	Infinite Hover Board/Hover Boots	7E1AA5F9
C	Hit Anywhere	6D61-324D+7261-321D
G	Judge Dredd (World) (Action Replay)
C	Play As Judge Death	0CF0F094
C	Infinite Lives	7E1B0002
C	Almost Infinite Energy	A4CD53AD
C	Don't Flash After Getting Hit	A4CD5A00
C	Don't Flash As Long After Getting Hit	A4CD5A32
C	Flash Longer After Getting Hit	A4CD5AFF
C	Invincible After Getting Hit	A4D1A7AD
C	Start With Very Little Energy After First Life	A4ECCE0F
C	Start With Half Energy After First Life	A4ECCE80
C	Start With About 3/4 Energy After First Life	A4ECCEC6
C	Start With 1 Life	BA8DD301
C	Start With 5 Lives	BA8DD305
C	Start With 9 Lives	BA8DD309
C	Start With All Weapons And Almost Infinite Ammo	BA8DE9FF
C	Start With Very Little Energy On Your First Life	BA8E0B0F
C	Start With Half Energy On Your First Life	BA8E0B80
C	Start With About 3/4 Energy On Your First Life	BA8E0BC6
C	Almost Infinite Ammo	BA94F0AD
C	Infinite Lives	7E1B0002+F11F0432
C	Infinite Health	7E1B11FF
C	Invincibility	7E1A9101
C	Infinte Grenades	7E1B0199
C	Infinite Boing	7E1B0D99
C	Infinite Richochet	7E1AFF99
C	Infinite Seeker	7E1B0999
C	Infinite Double Whammie	7E1B0B99
C	Infinite Incindiary	7E1B0599
C	Infinte High Explosive	7E1B0399
C	Infinte Armor Piercing	7E1B0799
C	Infinite Flare	7E1B0F99
C	Infinite Hover Board/Hover Boots	7E1AA5F9
G	Judge Dredd (World)
C	Start With All Weapons And Almost Infinite Ammo	EE63-1318
C	Start With 1 Life	DF62-1A38
C	Start With 5 Lives	D962-1A38
C	Start With 9 Lives	DB62-1A38
C	Almost Infinite Ammo	C2BE-4A4B
C	Almost Infinite Energy	C2A9-1627
C	Invincible After Getting Hit	C22C-1B2D
C	Don't Flash After Getting Hit	DDA9-1CB7
C	Don't Flash As Long After Getting Hit	74A9-1CB7
C	Flash Longer After Getting Hit	EEA9-1CB7
C	Start With Very Little Energy On Your First Life	DE6D-C338
C	Start With Half Energy On Your First Life	6D6D-C338
C	Start With About 3/4 Energy On Your First Life	A16D-C338
C	Start With Very Little Energy After First Life	DE3A-48B7
C	Start With Half Energy After First Life	6D3A-48B7
C	Start With About 3/4 Energy After First Life	A13A-48B7
G	Jungle Book, The (USA)
C	Start with 9 hearts (normal game)	DBEF-1F67
C	Start with 6 hearts (normal game)	D1EF-1F67
C	Start with 1 heart (normal game)	DFEF-1F67
C	Start with 10 lives	DBEF-1DD7
C	Start with 2 lives	DFEF-1DD7
C	Infinite lives	C2CC-4704
C	Infinite weapons	DD6F-4DD4
C	Hearts from big jungle fruit restore all energy	DDCF-3F6D
C	20 seconds from hourglass	D4C0-1FAF
C	30 seconds from hourglass	D7C0-1FAF
C	Super-jumping Mowgli	E8CA-3DA4
C	Mega-jumping Mowgli	ECCA-3DA4
C	Bonus gems worth 2	D4CA-4DDF
C	Bonus gems worth 3	D7CA-4DDF
C	Bonus gems worth 4	D0CA-4DDF
C	Red gems worth 2	D4C2-4FAF
C	Red gems worth 3	D7C2-4FAF
C	Red gems worth 4	D0C2-4FAF
C	The amazing rock! [Just for fun]	DD65-47AD
C	Infinite Health	C2C9-4F60+C2CB-3FD7+C2C0-CF07+C2B4-14D5
C	Jump in midair	7E068201
C	Walk through enemies	7E068C30
C	Infinite Health	7E010B04
C	Infinite Lives	7E010405
C	99 Green Gems	7E015D99
C	99 Red Gems	7E015E99
C	Infinite throwing nuts	7E1D9B99
C	Level Modifier	7E014F0A
C	Jump in Midair	6DC6-3DA4
G	Jungle Book, The (World) (Action Replay)
C	Infinite Weapons	80881000
C	Hearts From Big Jungle Fruit Restore All Energy	80A31600
C	Bonus Gems Worth 2	80A4C002
C	Bonus Gems Worth 3	80A4C003
C	Bonus Gems Worth 4	80A4C004
C	Red Gems Worth 2	80A4D702
C	Red Gems Worth 3	80A4D703
C	Red Gems Worth 4	80A4D704
C	20 Seconds From Hourglass	80A54702
C	30 Seconds From Hourglass	80A54703
C	Infinite Lives	80A8ADAD
C	Mega-Jumping Mowgli	80ABC3FA
C	Super-Jumping Mowgli	80ABC3FB
C	Start With 2 Lives	80FD1001
C	Start With 10 Lives	80FD1009
C	Start With 1 Heart	80FD1601
C	Start With 6 Hearts	80FD1606
C	Start With 9 Hearts	80FD1609
C	Can Take Up To 255 Hits	80FD16FF
G	Jungle Strike (USA)
C	Infinite ammo	C2A5-476F
C	Infinite lives	CEBE-C4D4
C	Start with less fuel	7485-C7D1
C	Start with mega fuel	7485-C701
C	Start with 0 hellfires	DD86-C761
C	Start with more hellfires	B186-C761
C	Start with mega hellfires	B186-C7A1
C	Start with less gun ammo	DD8B-C4A1
C	Start with more gun ammo	F18B-C4A1
C	Start with mega gun ammo	748B-C4A1
C	Start with less hydras	FB8B-CFD1
C	Start with more hydras	EE8B-CFD1
C	Start with mega hydras	748B-CF01
C	Armor Repair Gives 2000	7F1122D0+7F112307
C	Armor Repair Gives 2500	7F1122C4+7F112309
C	Armor Repair Gives 3000	7F1122B8+7F11230B
C	Infinite Lives	7E08B263
C	Comanche - Infinite Fuel	7F1132E7+7F113303
C	Comanche - Infinite Armor (except Campaign 7)	7F415C0F+7F415D27
C	Comanche - Infinite Armor (Campaign 7)	7F432C0F+7F432D27
C	Comanche - Infinite Guns	7F11380F+7F113927
C	Comanche - Infinite Hydras	7F113663
C	Comanche - Infinite Hellfires	7F113409
C	Comanche - Infinite Load	7F112400+7F112500
C	Hovercraft - Infinite Fuel	7F1148E7+7F114903
C	Hovercraft - Infinite Armor	7F4B540F+7F4B5527
C	Hovercraft - Infinite Guns	7F114E0F+7F114F27
C	Hovercraft - Infinite Hydras	7F114C63
C	Hovercraft - Infinite Mines	7F114A09
C	Hovercraft - Infinite Load	7F113A00+7F113B00
C	Motorcycle - Infinite Fuel	7F115EE7+7F115F03
C	Motorcycle - Infinite Armor	7F42440F+7F424527
C	Motorcycle - Infinite Guns	7F11640F+7F116527
C	Motorcycle - Infinite Hydras	7F116263
C	Motorcycle - Infinite Mines	7F116009
C	Motorcycle - Infinite Load	7F115000+7F115100
C	Stealth Fighter - Infinite Armor	7F41D00F+7F41D127
C	Campaign Select	7E0D2C01
C	Copilot Select	7E0D3200
C	Infinite Fuel	8BB3-3F64
C	Infinite Armor	6DBA-34D4+4DBE-3464+FFBE-34A4+B2BE-3764
C	Choose any Copilot	6DBD-4607
G	Jungle Strike (USA, Europe) (Action Replay)
C	Infinite Lives	7E08B203
C	Infinite Lives (Alternate Code)	809AF8AF
C	Infinite Ammo	80C47EAD
C	Infinite Armor	80CC57AD
C	Start With Less Fuel	81BA7C32
C	Start With Mega Fuel	81BA7D32
C	Start With 0 Hellfires	81BA8E00
C	Start With More Hellfires	81BA8E96
C	Start With Mega Hellfires	81BA8F96
C	Start With Less Hydras	81BA9419
C	Start With More Hydras	81BA94FF
C	Start With Mega Hydras	81BA9532
C	Start With Less Gun Ammo	81BA9B00
C	Start With More Gun Ammo	81BA9B16
C	Start With Mega Gun Ammo	81BA9B32
C	Armor Repair Gives 2000	7F1122D0+7F112307
C	Armor Repair Gives 2500	7F1122C4+7F112309
C	Armor Repair Gives 3000	7F1122B8+7F11230B
G	Jungle Strike (USA, Europe) (Game Genie)
C	Infinite Ammo	C2A5-476F
C	Infinite Lives	CEBE-C4D4
C	Start With Less Fuel	7485-C7D1
C	Start With More Fuel	7485-C7D1
C	Start With Mega Fuel	7485-C701
C	Start With 0 Hellfires	DD86-C761
C	Start With More Hellfires	B186-C761
C	Start With Mega Hellfires	B186-C7A1
C	Start With Less Gun Ammo	DD8B-C4A1
C	Start With More Gun Ammo	F18B-C4A1
C	Start With Mega Gun Ammo	748B-C4A1
C	Start With Less Hydras	FB8B-CFD1
C	Start With More Hydras	EE8B-CFD1
C	Start With Mega Hydras	748B-CF01
G	Jungle no Ouja Tar-chan - Sekaimanyuu Daikakutou no Maki (Japan)
C	Infinite Nuts	7E075263
C	Infinite Health	7E075414
C	Walk through enemies after 1 hit	7E41FF03
C	Jump Real High	7E41CF00
C	Boss Dies 1 Hit	7E075700
C	Level Modifier	7E075000
G	Jurassic Park (USA) (Rev 1)
C	Walk Through Walls	6DC6-4764+6DCD-1DD4
G	Jurassic Park (USA)
C	Infinite Health	7E02EB00
C	Infinite Lives	7E02A300
C	Infinite Ammo For All Weapons	7E028B20+7E029520+7E029F20
C	Generator On	7E00F0EF
C	Computer Booted Up	7E026EFF
C	Have Ray Arnold I.D. Cards	7E025E01
C	Have Robert Muldoon I.D. Cards	7E025701
C	Start with 2 lives	DF2E-3DD9
C	Start with 4 lives	D72E-3DD9
C	Infinite lives	C26A-4700
C	Cattle Prod energy recharges to about 3/4 full when outside	F682-CFAD
C	Cattle Prod energy recharges to about 1/2 full when outside	FD82-CFAD
C	Cattle Prod energy recharges to about 1/4 full when outside	D682-CFAD
C	Infinite Cattle Prod energy when outside	C285-C76D
C	Infinite 1st weapons when outside	C2CB-3407
C	Infinite 2nd weapons when outside [Except Gas Grenade]	8289-4DAD
C	Cattle Prod energy recharges to 1/2 full when inside	EDEA-4767
C	Infinite Cattle Prod energy when inside	C282-4B65
C	Infinite 1st weapons when inside	3CC4-3C65+3CCA-36D5
C	Infinite 2nd weapons when inside [Except Gas Grenade]	C2C6-3BD1
C	Infinite continues with 4 lives	C2B8-C4D0
C	Continue 1st time with 5 lives	D0BC-CDA0
C	Continue with 5 lives after 1st continue	D0BC-C7D0
C	Start with 1 egg needed	DF23-3469
C	Bullet Modifier	7E028D00
C	Jump length / throwback modifier	7E5B4200
C	Super Jump	7E6AEB00
C	Long weird jump	7E6ED515
C	Die in 1 hit	7E4B9B00
C	Walk Through Walls	6DC5-4464+6DC6-4F04
C	Have Bolas Snare	7E029601
C	Have Shotgun Shells	7E028C01
C	Have All 18 Eggs	7E0E0F00+7E0E1000
C	Generator Already Turned-On	7E026B01
C	Motion Sensors On	7E028708
C	Max Points	7E020609+7E020509+7E020409+7E020309
C	Have Battery Charged For Night Vision Goggles (Works For All Buildings That Require Batteries To Be Charged)	7E206901
C	Have Level 1 Security Card	7E026501
C	Have Level 2 Security Card	7E026701
C	Gate 1 Always Opened	7E53F49D+7E53F501
C	Gate 2 Always Opened	7E53F89D+7E53F901
C	Gate 3 Always Opened	7E53FC9D+7E53FD01
C	Bridge - Left Side Of Building	7E54045A+7E540501
C	Bridge - Infront Of Building (Entrance To Jurassic Park)	7E54005A+7E540101
C	Bridge - Right Side Of Building (Across The River)	7E54085A+7E540901
C	John Hammond	7E025301
C	Dr. Ellie Sattler	7E025501
C	Robert Muldoon	7E025701
C	Dr. Allen Grant	7E025901
C	Donald Gennaro	7E025B01
C	Ray Arnold	7E025E01
C	Dennis Nedry	7E026001
C	Dr. Henry Wu	7E026101
C	Dr. Ian Malcolm	7E026301
G	Jurassic Park (World) (Action Replay)
C	Infinite Health	7E02EB00
C	Infinite Lives	7E02A30
C	Infinite Ammo For All Weapons	7E028B20+7E029520+7E029F20
C	Generator On	7E00F0EF
C	Computer Booted Up	7E026EFF
C	Infinite Health	7E02FEB0
C	Infinite 1st Weapons When Outside	80AF99AD
C	Infinite 2nd Weapons When Outside (Except Gas Grenade)	80B053BD
C	Infinite Cattle Prod Energy When Outside	80B27EAD
C	Cattle Prod Energy Recharges To About 1/4 Full When Outside	80B2D708
C	Cattle Prod Energy Recharges To About 1/2 Full When Outside	80B2D710
C	Cattle Prod Energy Recharges To About 3/4 Full When Outside	80B2D718
C	Cattle Prod Energy Recharges To 1/2 Full When Inside	80FCCEF0
C	Infinite Lives	8180CDAD
C	Continue 1st Time With 5 Lives	8192A304
C	Continue With 5 Lives After 1st Continue	8192AC04
C	Infinite Continues With 4 Lives	8192B8AD
C	Start With 1 Egg Needed	81D7EA01
C	Start With 2 Lives	81D7F001
C	Start With 4 Lives	81D7F003
C	Infinite 2nd Weapons When Inside (Except Gas Grenade)	A1AB84AD
C	Infinite Cattle Prod Energy When Inside	A1BCD6AD
C	Infinite 1st Weapons When Inside	A1AF2AEA+A1AFC0EA
C	Have Bolas Snare	7E0296:01
C	Have Shotgun Shells	7E028C:01
C	Have All 18 Eggs	7E0E0F:00+7E0E10:00
C	Generator Already Turned-On	7E026B:01
C	Motion Sensors On	7E0287:08
C	Max Points	7E0206:09+7E0205:09+7E0204:09+7E0203:09
C	Have Battery Charged For Night Vision Goggles (Works For All Buildings That Require Batteries To Be Charged)	7E2069:01
C	Have Level 1 Security Card	7E0265:01
C	Have Level 2 Security Card	7E0267:01
G	Jurassic Park (World) (Game Genie)
C	Start With 2 Lives	DF2E-3DD9
C	Start With 4 Lives	D72E-3DD9
C	Infinite Lives	C26A-4700
C	Cattle Prod Energy Recharges To About 3/4 Full When Outside	F682-CFAD
C	Cattle Prod Energy Recharges To About 1/2 Full When Outside	FD82-CFAD
C	Cattle Prod Energy Recharges To About 1/4 Full When Outside	D682-CFAD
C	Infinite Cattle Prod Energy When Outside	C285-C76D
C	Infinite 1st Weapons When Outside	C2CB-3407
C	Infinite 2nd Weapons When Outside (Except Gas Grenade)	8289-4DAD
C	Cattle Prod Energy Recharges To 1/2 Full When Inside	EDEA-4767
C	Infinite Cattle Prod Energy When Inside	C282-4B65
C	Infinite 1st Weapons When Inside	3CC4-3C65+3CCA-36D5
C	Infinite 2nd Weapons When Inside (Except Gas Grenade)	C2C6-3BD1
C	Infinite Continues With 4 Lives	C2B8-C4D0
C	Continue 1st Time With 5 Lives	D0BC-CDA0
C	Continue With 5 Lives After 1st Continue	D0BC-C7D0
C	Start With 1 Egg Needed	DF23-3469
G	Jurassic Park Part 2 - The Chaos Continues (Europe, USA) (Game Genie)
C	Start With Less Machine Gun Ammo	DEC0-397D
C	Start With More Shotgun Ammo	10C0-31ED
C	Start With Less Tranquilizer Gun Ammo	FDC9-315D
C	Start With More Tranquilizer Missiles	10C1-307D
C	Almost Invincible	8BEB-C22D+8B65-1C67
C	Get Hit And You Become Invisible Until You Enter A New Screen	82B6-C704
C	Flash Longer After Getting Hit	EE30-1DAF
C	Don't Flash After Getting Hit	DD30-1DAF
C	Don't Take Damage From Some Larger Dinosaurs	6DED-3A9D
C	Regular Gun Is Super Strong	0D6A-106E
C	Some Dinosaurs Die With One Hit	D462-48DD
C	Velociraptor Takes More Damage	4DC5-C67C
G	Jurassic Park Part 2 - The Chaos Continues (USA) (En,Fr,De,It)
C	Infinite Time [Not Sure What Level]	7E000AC8
C	P1 Infinite Sub-Machine Gun	7EA9B0FF
C	P1 Infinite Bolas	7EA9B2FF
C	P1 Infinite Grenade Launcher	7EA9B6FF
C	P1 Infinite Machine Gun	7EA9B8FF
C	P1 Infinite Dino Stock	7E000864
C	P1 Gun Modifier	7EB0400A
C	P1 Infinite Energy	7EB03228
C	P1 Infinite Rockets [Instead Of 200]	7EA9B6C8
C	P1 Infinite Missiles [Instead Of 20]	7EA9B814
C	P2 Infinite Ammo Machine Gun	7EA9C0C8
C	P2 Infinite Ammo Bullet Spread Gun	7EA9C2C8
C	P2 Infinite Ammo Needle Gun/Rockets	7EA9C6C8
C	P2 Infinite Ammo Bomb	7EA9C8C8
C	P2 Infinite Health	7EB09728
C	P2 Gun Modifier	7EB0A50A
C	P2 Moon Jump	7EB088FE+7EB089FF
C	P2 Infinite Missiles [Instead Of 20]	7EA9C814
C	Start with less machine gun ammo	DEC0-397D
C	Start with more shotgun ammo	10C0-31ED
C	Start with less tranquilizer gun ammo	FDC9-315D
C	Start with more tranquilizer missiles	10C1-307D
C	Almost invincible	8BEB-C22D+8B65-1C67
C	Get hit and you become invisible until you enter a new screen	82B6-C704
C	Flash longer after getting hit	EE30-1DAF
C	Don't Flash After Getting Hit	DD30-1DAF
C	Don't Take Damage From Some larger Dinosaurs	6DED-3A9D
C	Regular gun is super strong	0D6A-106E
C	Some dinosaurs die with one hit	D462-48DD
C	Velociraptor takes more damage	4DC5-C67C
C	Infinite Time (Not Sure What Level)	7E000AC8+7E000B03
C	Invincible (Player 1)	7EB04A0E
C	Moon Jump	7EB088FE+7EB089FF
G	Jurassic Park Part 2 - The Chaos Continues (USA, Europe) (Action Replay)
C	Infinite Time (Not Sure What Level)	7E000AC8+7E000B03
G	Justice League Task Force (USA)
C	Real P1 Infinite Health	7E0CF760
C	1 Hit Win / Opponent Health	7E06F900
C	1 Round to win match	7E0EFB02
C	Opponent point Mod	7E0EFD00
C	Character Modifier	7E0F4700
C	Opponent Modifier	7E0F4900
C	Fake Infinite Time	7E033599
C	Infinite Health P1	7E053763
C	P1 Wins Match After One Round	7E054702+7E0EFB02
C	No Health P2	7E0CF900
C	P1 Character Modifier	7E0F4700
C	P2 Character Modifier	7E0F4900
C	Stage Modifier (VS Mode Only)	7E024A00
C	Menu Modifier	7E0EF401
C	Hit Anywhere Normal Attacks P1	6DA3-3D0F+F3A3-3D6F
C	Hit Anywhere Normal Attacks P2	6DA9-47D4+F3A9-4704
C	Hit Anywhere Both Players Projectiles	6D66-CF0F+F366-CF6F
G	Justice League Task Force (World) (Action Replay)
C	Fake Infinite Time	7E033599
C	Infinite Health P1	7E053763
C	P1 Wins Match After One Round	7E054702+7E0EFB02
C	No Health P2	7E0CF900
G	Jutei Senki (Japan)
C	Points Not Needed	7E0A3600
C	All Summoned Troops Are Aces, Enable Troops By Selecting	CB00-E4DD+6500-E46D+1000-E4AD
C	Have Infinite All Troops	DD76-E7D7
C	Can Position Units Vertically	DDAF-570D+DDA4-77DD
C	Can Position Units Horizontally	DDAF-8DDD+DDAE-8F0D
C	Can Use Troops Infinitely	6D90-87A4
C	Can Control Enemy Units	6D90-8FD4
C	Enable Sound Test Menu	6DE1-87C6
C	Beat Any Level In Expert Mode To Enable All Levels	CB6E-776F+786E-77AF
C	Can Access Up To Level 40 in Expert Mode	CBE9-E416+45E9-E4C6
C	Kill Enemy Troops With 1 Attack	6D41-84A4
G	Juusou Kihei Valken (Japan) (Action Replay)
C	Infinite Health	7E14D4FF
C	Infinite Vulcan Ammo	7E005C28
C	Infinite Punch Power	7E006228
C	Moon Jump	7E14E8FD
G	Juusou Kihei Valken (Japan)
C	Blazeon Untouchable	7E120052
C	Infinite Health	7E14D4FF
C	Infinite Vulcan Ammo	7E005C28
C	Infinite Punch Power	7E006228
C	Moon Jump	7E14E8FD
G	Ka-blooey (USA) (Action Replay)
C	Start With 1 Life	28490.00
C	Start With 3 Lives	809000.00
C	Start With 10 Lives	00809E0A
C	Start With 25 Lives	8089999999999999475712.00
C	Start With 50 Lives	80900000000000001188705484194971648.00
C	Start With 75 Lives	00809E4B
C	Start With 98 Lives	80899999999999998962583803309454191564207427951803457044331102208.00
C	Infinite Lives	008165AD
C	Infinite Lives (Alternate Code)	7E034305
C	Level Is Completed After Only 1 Bomb Goes Off	00A9BC9C
C	Bonus Timer Doesn't Count Down	00D231EA
C	Bonus Points Don't Countdown (Alternate Code)	7E032040+7E032106
C	Start On Level 2 (Player 1 Only)	00DD7801+00DD7C9C
C	Start On Level 3 (Player 1 Only)	00DD7802+00DD7C9C
C	Start On Level 4 (Player 1 Only)	00DD7803+00DD7C9C
C	Start On Level 5 (Player 1 Only)	00DD7804+00DD7C9C
C	Start On Level 6 (Player 1 Only)	00DD7805+00DD7C9C
C	Start On Level 7 (Player 1 Only)	00DD7806+00DD7C9C
C	Start On Level 8 (Player 1 Only)	00DD7807+00DD7C9C
C	Start On Level 9 (Player 1 Only)	00DD7808+00DD7C9C
C	Start On Level 10 (Player 1 Only)	00DD7809+00DD7C9C
C	Start On Level 11 (Player 1 Only)	00DD780A+00DD7C9C
C	Start On Level 12 (Player 1 Only)	00DD780B+00DD7C9C
C	Start On Level 13 (Player 1 Only)	00DD780C+00DD7C9C
C	Start On Level 14 (Player 1 Only)	00DD780D+00DD7C9C
C	Start On Level 15 (Player 1 Only)	00DD780E+00DD7C9C
C	Start On Level 16 (Player 1 Only)	00DD780F+00DD7C9C
C	Start On Level 17 (Player 1 Only)	00DD7810+00DD7C9C
C	Start On Level 18 (Player 1 Only)	00DD7811+00DD7C9C
C	Start On Level 19 (Player 1 Only)	00DD7812+00DD7C9C
C	Start On Level 20 (Player 1 Only)	00DD7813+00DD7C9C
C	Start On Level 21 (Player 1 Only)	00DD7814+00DD7C9C
C	Start On Level 22 (Player 1 Only)	00DD7815+00DD7C9C
C	Start On Level 23 (Player 1 Only)	00DD7816+00DD7C9C
C	Start On Level 24 (Player 1 Only)	00DD7817+00DD7C9C
C	Start On Level 25 (Player 1 Only)	00DD7818+00DD7C9C
C	Start On Level 26 (Player 1 Only)	00DD7819+00DD7C9C
C	Start On Level 27 (Player 1 Only)	00DD781A+00DD7C9C
C	Start On Level 28 (Player 1 Only)	00DD781B+00DD7C9C
C	Start On Level 29 (Player 1 Only)	00DD781C+00DD7C9C
C	Start On Level 30 (Player 1 Only)	00DD781D+00DD7C9C
C	Start On Level 31 (Player 1 Only)	00DD781E+00DD7C9C
C	Start On Level 32 (Player 1 Only)	00DD781F+00DD7C9C
C	Start On Level 33 (Player 1 Only)	00DD7820+00DD7C9C
C	Start On Level 34 (Player 1 Only)	00DD7821+00DD7C9C
C	Start On Level 35 (Player 1 Only)	00DD7822+00DD7C9C
C	Start On Level 36 (Player 1 Only)	00DD7823+00DD7C9C
C	Start On Level 37 (Player 1 Only)	00DD7824+00DD7C9C
C	Start On Level 38 (Player 1 Only)	00DD7825+00DD7C9C
C	Start On Level 39 (Player 1 Only)	00DD7826+00DD7C9C
C	Start On Level 40 (Player 1 Only)	00DD7827+00DD7C9C
C	Start On Level 41 (Player 1 Only)	00DD7828+00DD7C9C
C	Start On Level 42 (Player 1 Only)	00DD7829+00DD7C9C
C	Start On Level 43 (Player 1 Only)	00DD782A+00DD7C9C
C	Start On Level 44 (Player 1 Only)	00DD782B+00DD7C9C
C	Start On Level 45 (Player 1 Only)	00DD782C+00DD7C9C
C	Start On Level 46 (Player 1 Only)	00DD782D+00DD7C9C
C	Start On Level 47 (Player 1 Only)	00DD782E+00DD7C9C
C	Start On Level 48 (Player 1 Only)	00DD782F+00DD7C9C
C	Start On Level 49 (Player 1 Only)	00DD7830+00DD7C9C
C	Start On Level 50 (Player 1 Only)	00DD7831+00DD7C9C
C	Start On Level 51 (Player 1 Only)	00DD7832+00DD7C9C
C	Start On Level 52 (Player 1 Only)	00DD7833+00DD7C9C
C	Start On Level 53 (Player 1 Only)	00DD7834+00DD7C9C
C	Start On Level 54 (Player 1 Only)	00DD7835+00DD7C9C
C	Start On Level 55 (Player 1 Only)	00DD7836+00DD7C9C
C	Start On Level 56 (Player 1 Only)	00DD7837+00DD7C9C
C	Start On Level 57 (Player 1 Only)	00DD7838+00DD7C9C
C	Start On Level 58 (Player 1 Only)	00DD7839+00DD7C9C
C	Start On Level 59 (Player 1 Only)	00DD783A+00DD7C9C
C	Start On Level 60 (Player 1 Only)	00DD783B+00DD7C9C
C	Start On Level 61 (Player 1 Only)	00DD783C+00DD7C9C
C	Start On Level 62 (Player 1 Only)	00DD783D+00DD7C9C
C	Start On Level 63 (Player 1 Only)	00DD783E+00DD7C9C
C	Start On Level 64 (Player 1 Only)	00DD783F+00DD7C9C
C	Start On Level 65 (Player 1 Only)	00DD7840+00DD7C9C
C	Start On Level 66 (Player 1 Only)	00DD7841+00DD7C9C
C	Start On Level 67 (Player 1 Only)	00DD7842+00DD7C9C
C	Start On Level 68 (Player 1 Only)	00DD7843+00DD7C9C
C	Start On Level 69 (Player 1 Only)	00DD7844+00DD7C9C
C	Start On Level 70 (Player 1 Only)	00DD7845+00DD7C9C
C	Start On Level 71 (Player 1 Only)	00DD7846+00DD7C9C
C	Start On Level 72 (Player 1 Only)	00DD7847+00DD7C9C
C	Start On Level 73 (Player 1 Only)	00DD7848+00DD7C9C
C	Start On Level 74 (Player 1 Only)	00DD7849+00DD7C9C
C	Start On Level 75 (Player 1 Only)	00DD784A+00DD7C9C
C	Start On Level 76 (Player 1 Only)	00DD784B+00DD7C9C
C	Start On Level 77 (Player 1 Only)	00DD784C+00DD7C9C
C	Start On Level 78 (Player 1 Only)	00DD784D+00DD7C9C
C	Start On Level 79 (Player 1 Only)	00DD784E+00DD7C9C
C	Start On Level 80 (Player 1 Only)	00DD784F+00DD7C9C
C	Start On Level 81 (Player 1 Only)	00DD7850+00DD7C9C
C	Start On Level 82 (Player 1 Only)	00DD7851+00DD7C9C
C	Start On Level 83 (Player 1 Only)	00DD7852+00DD7C9C
C	Start On Level 84 (Player 1 Only)	00DD7853+00DD7C9C
C	Start On Level 85 (Player 1 Only)	00DD7854+00DD7C9C
C	Start On Level 86 (Player 1 Only)	00DD7855+00DD7C9C
C	Start On Level 87 (Player 1 Only)	00DD7856+00DD7C9C
C	Start On Level 88 (Player 1 Only)	00DD7857+00DD7C9C
C	Start On Level 89 (Player 1 Only)	00DD7858+00DD7C9C
C	Start On Level 90 (Player 1 Only)	00DD7859+00DD7C9C
C	Start On Level 91 (Player 1 Only)	00DD785A+00DD7C9C
C	Start On Level 92 (Player 1 Only)	00DD785B+00DD7C9C
C	Start On Level 93 (Player 1 Only)	00DD785C+00DD7C9C
C	Start On Level 94 (Player 1 Only)	00DD785D+00DD7C9C
C	Start On Level 95 (Player 1 Only)	00DD785E+00DD7C9C
C	Start On Level 96 (Player 1 Only)	00DD785F+00DD7C9C
C	Start On Level 97 (Player 1 Only)	00DD7860+00DD7C9C
C	Start On Level 98 (Player 1 Only)	00DD7861+00DD7C9C
C	Start On Level 99 (Player 1 Only)	00DD7862+00DD7C9C
C	Start On Level 100 (Player 1 Only)	00DD7863+00DD7C9C
C	Start On Level 101 (Player 1 Only)	00DD7864+00DD7C9C
C	Start On Level 102 (Player 1 Only)	00DD7865+00DD7C9C
C	Start On Level 103 (Player 1 Only)	00DD7866+00DD7C9C
C	Start On Level 104 (Player 1 Only)	00DD7867+00DD7C9C
C	Start On Level 105 (Player 1 Only)	00DD7868+00DD7C9C
C	Start On Level 106 (Player 1 Only)	00DD7869+00DD7C9C
C	Start On Level 107 (Player 1 Only)	00DD786A+00DD7C9C
C	Start On Level 108 (Player 1 Only)	00DD786B+00DD7C9C
C	Start On Level 109 (Player 1 Only)	00DD786C+00DD7C9C
C	Start On Level 110 (Player 1 Only)	00DD786D+00DD7C9C
C	Start On Level 111 (Player 1 Only)	00DD786E+00DD7C9C
C	Start On Level 112 (Player 1 Only)	00DD786F+00DD7C9C
C	Start On Level 113 (Player 1 Only)	00DD7870+00DD7C9C
C	Start On Level 114 (Player 1 Only)	00DD7871+00DD7C9C
C	Start On Level 115 (Player 1 Only)	00DD7872+00DD7C9C
C	Start On Level 116 (Player 1 Only)	00DD7873+00DD7C9C
C	Start On Level 117 (Player 1 Only)	00DD7874+00DD7C9C
C	Start On Level 118 (Player 1 Only)	00DD7875+00DD7C9C
C	Start On Level 119 (Player 1 Only)	00DD7876+00DD7C9C
C	Start On Level 120 (Player 1 Only)	00DD7877+00DD7C9C
C	Start On Level 121 (Player 1 Only)	00DD7878+00DD7C9C
C	Start On Level 122 (Player 1 Only)	00DD7879+00DD7C9C
C	Start On Level 123 (Player 1 Only)	00DD787A+00DD7C9C
C	Start On Level 124 (Player 1 Only)	00DD787B+00DD7C9C
C	Start On Level 125 (Player 1 Only)	00DD787C+00DD7C9C
C	Start On Level 126 (Player 1 Only)	00DD787D+00DD7C9C
C	Start On Level 127 (Player 1 Only)	00DD787E+00DD7C9C
C	Start On Level 128 (Player 1 Only)	00DD787F+00DD7C9C
C	Start On Level 129 (Player 1 Only)	00DD7880+00DD7C9C
C	Start On Level 130 (Player 1 Only)	00DD7881+00DD7C9C
G	Ka-blooey (USA) (Game Genie)
C	Infinite Lives	C261-0F0D
